transaction_id,account_number,customer_id,transaction_datetime,transaction_type,amount,branch_code,region,channel,status
WTX1061774,9116685082,CUST67680,6/16/2025 11:42,Deposit,6563.1,WBR012,West,RTGS,Failed
WTX1061775,7359805449,CUST30178,7/24/2025 23:55,Deposit,6202.3,WBR022,West,ATM,Success
WTX1061776,2494527072,CUST36226,2/20/2025 19:34,Transfer,16842.36,WBR004,West,NEFT,Success
WTX1061777,7832852498,CUST81029,6/8/2025 22:48,Withdrawal,17370.75,WBR016,West,RTGS,Failed
WTX1061778,8706205771,CUST12632,12/14/2025 8:27,Transfer,14912.95,WBR005,West,ATM,Failed
WTX1061779,1074563684,CUST48154,4/12/2025 5:42,Deposit,5474.47,WBR003,West,IMPS,Success
WTX1061780,1592200128,CUST66996,2/19/2025 6:21,Transfer,206.94,WBR009,West,Branch,Failed
WTX1061781,2691892727,CUST70141,11/22/2025 20:45,Deposit,92.91,WBR016,West,RTGS,Failed
WTX1061782,2470450964,CUST71648,8/29/2025 8:12,Transfer,19588.93,WBR004,West,Branch,Success
WTX1061783,9978372468,CUST55190,11/5/2025 5:31,Transfer,11884.9,WBR014,West,NEFT,Failed
WTX1061784,4267623554,CUST99098,1/26/2025 7:34,Withdrawal,4327.16,WBR021,West,ATM,Failed
WTX1061785,7613216036,CUST46929,10/29/2025 8:29,Deposit,10549.35,WBR024,West,Branch,Success
WTX1061786,8551517987,CUST87639,4/5/2025 9:34,Deposit,7872.62,WBR023,West,RTGS,Failed
WTX1061787,8874071727,CUST75295,1/18/2025 19:52,Transfer,13618.23,WBR019,West,ATM,Success
WTX1061788,7601695335,CUST20205,1/9/2025 3:46,Deposit,7138.07,WBR014,West,IMPS,Success
WTX1061789,6387529102,CUST91950,7/7/2025 20:16,Transfer,10138.47,WBR025,West,NEFT,Failed
WTX1061790,5778651631,CUST18932,2/7/2025 3:54,Transfer,8473.31,WBR004,West,NEFT,Failed
WTX1061791,4129419549,CUST12375,2/27/2025 23:04,Deposit,15333.77,WBR023,West,NEFT,Success
WTX1061792,5097371075,CUST99209,9/7/2025 20:03,Withdrawal,19899.73,WBR014,West,UPI,Failed
WTX1061793,8534110613,CUST81659,12/18/2025 1:14,Deposit,15477.05,WBR003,West,UPI,Success
WTX1061794,9122144519,CUST11801,4/1/2025 3:06,Withdrawal,17000.55,WBR024,West,IMPS,Failed
WTX1061795,8847476792,CUST71532,5/26/2025 22:43,Deposit,9641.35,WBR024,West,NEFT,Failed
WTX1061796,1620187260,CUST30182,8/8/2025 9:46,Transfer,19649.16,WBR020,West,ATM,Success
WTX1061797,8125377858,CUST24001,4/17/2025 7:00,Deposit,8244.36,WBR012,West,Branch,Success
WTX1061798,5495377599,CUST69377,11/17/2025 3:52,Withdrawal,11479.75,WBR024,West,Branch,Success
WTX1061799,4214250599,CUST18018,1/9/2025 3:53,Withdrawal,17092.49,WBR007,West,NEFT,Success
WTX1061800,2243004024,CUST53942,12/16/2025 6:37,Transfer,5718.49,WBR014,West,NEFT,Success
WTX1061801,7191875602,CUST22140,4/20/2025 8:21,Transfer,19484.99,WBR025,West,IMPS,Success
WTX1061802,6314450477,CUST57419,11/14/2025 3:28,Deposit,6124.73,WBR004,West,IMPS,Success
WTX1061803,3517830646,CUST75469,8/1/2025 16:54,Transfer,3745.41,WBR001,West,Branch,Failed
WTX1061804,9853191077,CUST34175,6/14/2025 22:51,Deposit,15416.27,WBR019,West,RTGS,Success
WTX1061805,7031509596,CUST22643,3/25/2025 0:49,Withdrawal,1819.76,WBR002,West,IMPS,Success
WTX1061806,3410483701,CUST79679,3/27/2025 2:06,Withdrawal,17476.94,WBR024,West,NEFT,Success
WTX1061807,7627600882,CUST89550,11/2/2025 19:55,Withdrawal,1704.93,WBR014,West,RTGS,Failed
WTX1061808,1658569995,CUST10015,2/1/2025 12:44,Deposit,823.86,WBR016,West,UPI,Success
WTX1061809,8756622628,CUST56996,1/18/2025 11:06,Deposit,376.5,WBR021,West,RTGS,Success
WTX1061810,8823756323,CUST64613,11/2/2025 9:18,Transfer,2727.83,WBR010,West,RTGS,Failed
WTX1061811,3989096339,CUST96723,2/1/2025 6:37,Deposit,10848.16,WBR008,West,Branch,Success
WTX1061812,4935494536,CUST33718,2/6/2025 13:06,Withdrawal,7976.56,WBR022,West,IMPS,Failed
WTX1061813,2222474611,CUST70484,5/19/2025 23:07,Withdrawal,4213.37,WBR023,West,RTGS,Failed
WTX1061814,7299653991,CUST55186,6/28/2025 22:17,Withdrawal,6322.03,WBR023,West,IMPS,Success
WTX1061815,6453537879,CUST65272,5/12/2025 3:20,Deposit,16434.46,WBR007,West,UPI,Failed
WTX1061816,8302281033,CUST93384,3/9/2025 11:23,Withdrawal,16387.06,WBR009,West,IMPS,Success
WTX1061817,1683186159,CUST82382,3/17/2025 6:59,Transfer,17516.43,WBR023,West,ATM,Failed
WTX1061818,6700168475,CUST23982,12/1/2025 12:24,Deposit,11774.4,WBR018,West,RTGS,Failed
WTX1061819,8230443121,CUST32885,7/22/2025 8:50,Transfer,486.26,WBR011,West,Branch,Failed
WTX1061820,5382041424,CUST23855,11/4/2025 16:15,Transfer,12143.22,WBR012,West,ATM,Success
WTX1061821,5757732388,CUST42817,12/12/2025 6:41,Withdrawal,19896.61,WBR007,West,ATM,Success
WTX1061822,3740246938,CUST15872,6/4/2025 19:28,Transfer,2784.04,WBR005,West,UPI,Failed
WTX1061823,7681172678,CUST39217,11/19/2025 23:52,Withdrawal,16151.07,WBR021,West,IMPS,Success
WTX1061824,9949205418,CUST83362,7/15/2025 22:46,Withdrawal,11087.69,WBR001,West,IMPS,Success
WTX1061825,5368149992,CUST67201,4/25/2025 12:51,Transfer,708.46,WBR001,West,UPI,Success
WTX1061826,3194168816,CUST68159,3/29/2025 15:30,Transfer,17323.59,WBR001,West,ATM,Failed
WTX1061827,3219836102,CUST52774,2/2/2025 5:48,Withdrawal,6176.84,WBR007,West,RTGS,Failed
WTX1061828,1611136080,CUST59378,5/5/2025 2:05,Withdrawal,10475.02,WBR016,West,IMPS,Success
WTX1061829,8712829628,CUST88152,1/19/2025 15:32,Withdrawal,18947.23,WBR011,West,ATM,Success
WTX1061830,1482543499,CUST69082,2/21/2025 16:17,Transfer,18967.48,WBR009,West,IMPS,Success
WTX1061831,3542308125,CUST68414,4/20/2025 5:05,Deposit,7241.79,WBR015,West,IMPS,Failed
WTX1061832,4789777444,CUST62501,8/10/2025 23:48,Withdrawal,9207.11,WBR005,West,ATM,Success
WTX1061833,7393224111,CUST15183,12/16/2025 1:05,Withdrawal,12285.78,WBR005,West,UPI,Failed
WTX1061834,9682984621,CUST85763,3/15/2025 11:40,Withdrawal,604.93,WBR015,West,IMPS,Failed
WTX1061835,9916037347,CUST59019,3/17/2025 18:42,Transfer,11384.68,WBR003,West,Branch,Success
WTX1061836,,CUST79984,9/5/2025 14:37,Deposit,15996.26,WBR015,West,Branch,Success
WTX1061837,1767555262,CUST77537,11/17/2025 18:17,Deposit,16726.08,WBR020,West,IMPS,Failed
WTX1061838,6304951798,CUST96461,9/14/2025 6:08,Withdrawal,12422.72,WBR024,West,RTGS,Success
WTX1061839,4915568850,CUST53701,5/20/2025 10:23,Transfer,10947.49,WBR021,West,RTGS,Failed
WTX1061840,3009537778,CUST29519,5/6/2025 20:57,Deposit,10497.5,WBR001,West,NEFT,Failed
WTX1061841,5251298355,CUST18413,12/12/2025 17:19,Deposit,2107.17,WBR006,West,IMPS,Success
WTX1061842,8403024734,CUST25519,10/16/2025 9:02,Transfer,7899.58,WBR010,West,NEFT,Success
WTX1061843,4762202759,CUST34717,5/1/2025 23:18,Withdrawal,17077.55,WBR023,West,UPI,Failed
WTX1061844,4218445208,CUST74584,2/2/2025 20:44,Deposit,5480.01,WBR020,West,IMPS,Success
WTX1061845,1086168905,CUST30582,5/17/2025 4:01,Transfer,10234.66,WBR007,West,NEFT,Failed
WTX1061846,9333847104,CUST47961,6/16/2025 19:31,Withdrawal,4024.74,WBR022,West,Branch,Failed
WTX1061847,5988391360,CUST96835,9/4/2025 19:53,Withdrawal,10364.18,WBR020,West,UPI,Failed
WTX1061848,2720280391,CUST14365,3/3/2025 0:50,Withdrawal,6817.47,WBR017,West,UPI,Success
WTX1061849,3791074671,CUST12685,5/10/2025 4:45,Deposit,16358.05,WBR009,West,ATM,Success
WTX1061850,3605413428,CUST68921,1/8/2025 20:44,Deposit,13305.2,WBR003,West,Branch,Success
WTX1061851,1323721295,CUST97516,4/12/2025 5:44,Transfer,15102.19,WBR013,West,Branch,Success
WTX1061852,7447696288,CUST39346,10/30/2025 21:17,Withdrawal,240.74,WBR002,West,Branch,Failed
WTX1061853,7023602669,CUST11586,1/23/2025 18:17,Deposit,19016.88,WBR022,West,UPI,Success
WTX1061854,1922715091,CUST28659,2/12/2025 17:40,Withdrawal,4079.27,WBR025,West,IMPS,Success
WTX1061855,5980918490,CUST13183,4/24/2025 23:51,Transfer,10569.67,WBR011,West,ATM,Success
WTX1061856,3036352918,CUST36353,9/1/2025 1:38,Deposit,18168.27,WBR022,West,NEFT,Success
WTX1061857,2538357650,CUST44296,2/11/2025 3:35,Withdrawal,2345.16,WBR001,West,IMPS,Success
WTX1061858,2898041545,CUST20969,10/20/2025 17:31,Deposit,3607.3,WBR010,West,IMPS,Failed
WTX1061859,8434577976,CUST13058,8/9/2025 2:26,Transfer,8452.89,WBR005,West,RTGS,Success
WTX1061860,7647991629,CUST74805,6/19/2025 18:51,Transfer,12292.88,WBR022,West,UPI,Success
WTX1061861,7899776724,CUST93012,5/28/2025 10:33,Transfer,17228.21,WBR018,West,IMPS,Failed
WTX1061862,3078922098,CUST19888,5/4/2025 15:32,Withdrawal,6165.99,WBR001,West,UPI,Success
WTX1061863,6620580382,CUST50363,7/5/2025 2:23,Withdrawal,17337.55,WBR024,West,ATM,Failed
WTX1061864,3513932440,CUST16256,2/9/2025 18:01,Transfer,10862.57,WBR010,West,IMPS,Success
WTX1061865,9406717771,CUST62916,4/6/2025 21:58,Deposit,8179.97,WBR001,West,RTGS,Failed
WTX1061866,7191693383,CUST43681,1/9/2025 8:41,Deposit,3512.48,WBR018,West,IMPS,Success
WTX1061867,1717342206,CUST29343,4/14/2025 1:49,Withdrawal,14583.97,WBR010,West,Branch,Success
WTX1061868,9143898540,CUST72726,3/17/2025 9:09,Deposit,18150.86,WBR017,West,RTGS,Success
WTX1061869,1495668491,CUST24165,6/5/2025 23:31,Withdrawal,2474.02,WBR020,West,UPI,Failed
WTX1061870,7594130391,CUST98716,9/7/2025 6:33,Deposit,10622.5,WBR015,West,IMPS,Success
WTX1061871,5498680520,CUST17339,11/30/2025 20:32,Transfer,6750.7,WBR006,West,RTGS,Failed
WTX1061872,1878786136,CUST86831,7/26/2025 11:08,Transfer,14198.1,WBR005,West,NEFT,Success
WTX1061873,7554217488,CUST54439,2/28/2025 18:56,Transfer,10244.25,WBR023,West,ATM,Success
WTX1061874,7196366926,CUST45925,8/7/2025 19:05,Withdrawal,1677.73,WBR024,West,UPI,Failed
WTX1061875,5798161467,CUST83167,2/12/2025 23:49,Withdrawal,5718.59,WBR008,West,RTGS,Failed
WTX1061876,5247846023,CUST45431,2/24/2025 16:20,Transfer,5134.66,WBR009,West,ATM,Failed
WTX1061877,1189308340,CUST54922,3/6/2025 11:34,Transfer,18265.48,WBR014,West,RTGS,Success
WTX1061878,9628982249,CUST79016,9/17/2025 20:46,Transfer,489.64,WBR023,West,Branch,Failed
WTX1061879,5757014080,CUST84273,5/15/2025 5:15,Transfer,13888.84,WBR023,West,NEFT,Success
WTX1061880,7487523459,CUST83739,5/4/2025 11:45,Transfer,4804.56,WBR004,West,ATM,Failed
WTX1061881,9564414001,CUST70053,6/24/2025 0:55,Withdrawal,19742.44,WBR020,West,ATM,Success
WTX1061882,5582492666,CUST15189,3/27/2025 11:17,Transfer,13347.82,WBR014,West,ATM,Success
WTX1061883,7697551988,CUST93099,9/25/2025 21:32,Deposit,12875.99,WBR022,West,IMPS,Failed
WTX1061884,2197151487,CUST34501,1/22/2025 19:14,Withdrawal,11372.86,WBR003,West,RTGS,Failed
WTX1061885,7170274052,CUST99250,6/19/2025 3:36,Deposit,12188.2,WBR003,West,RTGS,Failed
WTX1061886,5249791236,CUST17180,12/20/2025 2:03,Withdrawal,3711.89,WBR024,West,IMPS,Success
WTX1061887,3746659230,CUST27940,4/26/2025 14:21,Transfer,8031.14,WBR001,West,IMPS,Success
WTX1061888,2711630409,CUST78915,4/18/2025 5:37,Withdrawal,2299.97,WBR018,West,Branch,Failed
WTX1061889,6805520887,CUST40145,3/11/2025 23:35,Transfer,16694.07,WBR014,West,IMPS,Failed
WTX1061890,9012888450,CUST54814,7/12/2025 22:58,Withdrawal,15479.84,WBR016,West,IMPS,Success
WTX1061891,9163997499,CUST19538,9/3/2025 22:41,Transfer,19484.58,WBR003,West,IMPS,Failed
WTX1061892,9563647565,CUST23383,9/4/2025 19:04,Withdrawal,4373.25,WBR023,West,UPI,Success
WTX1061893,8907510385,CUST49817,10/22/2025 14:46,Deposit,7570.65,WBR007,West,RTGS,Failed
WTX1061894,2913746417,CUST64897,9/18/2025 12:22,Deposit,18392.57,WBR023,West,IMPS,Success
WTX1061895,3092744046,CUST78911,6/11/2025 11:41,Withdrawal,17063.84,WBR015,West,ATM,Success
WTX1061896,9808021210,CUST52482,2/21/2025 1:44,Deposit,4480.05,WBR006,West,NEFT,Success
WTX1061897,4369244351,CUST20204,8/1/2025 4:08,Withdrawal,309.12,WBR004,West,IMPS,Failed
WTX1061898,6623008726,CUST27551,1/14/2025 7:30,Transfer,19305.09,WBR007,West,RTGS,Failed
WTX1061899,7307600561,CUST39174,3/20/2025 18:49,Transfer,18176.59,WBR018,West,Branch,Success
WTX1061900,1727614382,CUST37770,2/24/2025 7:41,Transfer,9341.84,WBR009,West,RTGS,Failed
WTX1061901,9837413037,CUST16764,1/20/2025 3:42,Transfer,12637.91,WBR022,West,ATM,Failed
WTX1061902,8016471966,CUST27013,6/21/2025 0:27,Withdrawal,13024.4,WBR019,West,IMPS,Failed
WTX1061903,1946755564,CUST59131,12/1/2025 11:14,Transfer,6487.97,WBR001,West,IMPS,Failed
WTX1061904,2197497415,CUST44161,5/25/2025 16:18,Transfer,14854.02,WBR008,West,Branch,Success
WTX1061905,3780002814,CUST99361,1/5/2025 0:01,Transfer,13734.08,WBR025,West,ATM,Success
WTX1061906,5047549528,CUST29652,8/18/2025 18:17,Withdrawal,9368.42,WBR011,West,IMPS,Success
WTX1061907,3109042437,CUST41132,11/4/2025 21:09,Deposit,6152.51,WBR003,West,Branch,Success
WTX1061908,1500849883,CUST13410,2/26/2025 4:37,Withdrawal,6868.44,WBR007,West,Branch,Success
WTX1061909,8904635469,CUST21988,1/22/2025 9:05,Deposit,13492.06,WBR015,West,Branch,Success
WTX1061910,2578577507,CUST88892,12/10/2025 13:33,Deposit,8122.27,WBR019,West,UPI,Failed
WTX1061911,5950438510,CUST91242,9/20/2025 19:03,Transfer,11127.63,WBR016,West,RTGS,Success
WTX1061912,2750866325,CUST83326,7/6/2025 16:32,Transfer,18841.12,WBR018,West,IMPS,Success
WTX1061913,6639471046,CUST69770,2/9/2025 22:59,Transfer,11619.46,WBR020,West,RTGS,Success
WTX1061914,2839566427,CUST15093,9/15/2025 20:09,Withdrawal,4771.93,WBR020,West,RTGS,Success
WTX1061915,9148747002,CUST31738,3/30/2025 22:19,Transfer,19616.28,WBR018,West,RTGS,Success
WTX1061916,1780970874,CUST70947,4/20/2025 4:20,Deposit,8385.01,WBR015,West,UPI,Success
WTX1061917,2131110883,CUST76415,7/10/2025 13:23,Deposit,16282.17,WBR012,West,RTGS,Success
WTX1061918,2448726502,CUST61079,8/17/2025 12:02,Withdrawal,4537.29,WBR005,West,NEFT,Failed
WTX1061919,3161353662,CUST78348,12/13/2025 3:33,Withdrawal,19684.69,WBR015,West,Branch,Failed
WTX1061920,8309927341,CUST24043,4/26/2025 14:10,Withdrawal,19444.3,WBR008,West,Branch,Success
WTX1061921,1067813874,CUST23950,1/2/2025 16:25,Transfer,18702.19,WBR024,West,IMPS,Failed
WTX1061922,5234044308,CUST36904,12/13/2025 21:11,Deposit,9847.93,WBR003,West,Branch,Failed
WTX1061923,6892818274,CUST84311,5/11/2025 10:42,Withdrawal,9033.9,WBR019,West,IMPS,Failed
WTX1061924,3694681770,CUST74024,11/12/2025 20:27,Transfer,5274.9,WBR001,West,UPI,Success
WTX1061925,4046484744,CUST72648,10/31/2025 18:27,Transfer,6282,WBR019,West,Branch,Success
WTX1061926,1706891116,CUST33033,4/28/2025 9:05,Withdrawal,9123.11,WBR020,West,Branch,Success
WTX1061927,8755465404,CUST94642,12/19/2025 0:06,Deposit,10131.29,WBR006,West,NEFT,Success
WTX1061928,5814878812,CUST63403,8/15/2025 20:47,Transfer,9951.7,WBR021,West,Branch,Failed
WTX1061929,1105556443,CUST47833,8/29/2025 22:18,Deposit,19656.86,WBR011,West,NEFT,Success
WTX1061930,1224429160,CUST13752,1/13/2025 23:51,Transfer,14166.59,WBR002,West,Branch,Success
WTX1061931,5944492144,CUST53646,9/24/2025 12:16,Withdrawal,13255.5,WBR016,West,Branch,Failed
WTX1061932,8037687475,CUST62218,4/10/2025 4:09,Withdrawal,15940.42,WBR023,West,Branch,Success
WTX1061933,7517726578,CUST60353,10/17/2025 4:49,Transfer,6397.52,WBR022,West,Branch,Success
WTX1061934,9404518359,CUST39988,7/3/2025 1:19,Withdrawal,9677.37,WBR020,West,Branch,Failed
WTX1061935,4973703379,CUST28534,2/25/2025 3:37,Transfer,6067.66,WBR015,West,NEFT,Success
WTX1061936,3621422534,CUST19464,2/24/2025 17:16,Deposit,2222.65,WBR010,West,RTGS,Success
WTX1061937,7125824285,CUST70227,1/5/2025 3:12,Transfer,12440.98,WBR025,West,NEFT,Success
WTX1061938,9577202218,CUST39691,11/8/2025 1:34,Deposit,9355.88,WBR004,West,RTGS,Failed
WTX1061939,5327080439,CUST15035,7/10/2025 23:32,Transfer,3262.38,WBR004,West,IMPS,Failed
WTX1061940,2261620912,CUST80657,7/27/2025 19:07,Deposit,6157.51,WBR016,West,UPI,Success
WTX1061941,2319437097,CUST34695,11/27/2025 17:04,Deposit,3024.03,WBR006,West,NEFT,Success
WTX1061942,9511505896,CUST71092,11/23/2025 21:49,Withdrawal,16966.28,WBR013,West,Branch,Failed
WTX1061943,1659918497,CUST68563,8/21/2025 13:35,Withdrawal,3123.92,WBR015,West,UPI,Failed
WTX1061944,3552668952,CUST96608,5/9/2025 8:24,Deposit,15820.57,WBR002,West,Branch,Success
WTX1061945,4782616423,CUST21418,9/9/2025 3:38,Deposit,6620.04,WBR005,West,IMPS,Failed
WTX1061946,5462047956,CUST74542,2/26/2025 5:29,Transfer,18985.36,WBR004,West,ATM,Success
WTX1061947,7484986094,CUST29108,11/27/2025 19:17,Withdrawal,4459.2,WBR023,West,ATM,Failed
WTX1061948,7343466838,CUST82987,6/18/2025 15:10,Withdrawal,7172.87,WBR022,West,RTGS,Success
WTX1061949,2865614330,CUST32701,2/5/2025 3:58,Deposit,7.62,WBR001,West,UPI,Failed
WTX1061950,1826110131,CUST65166,12/9/2025 7:12,Transfer,3493.73,WBR003,West,Branch,Failed
WTX1061951,2067000472,CUST79568,1/30/2025 4:36,Deposit,72.39,WBR006,West,IMPS,Failed
WTX1061952,6086617871,CUST40020,3/6/2025 17:37,Transfer,5509.1,WBR022,West,Branch,Failed
WTX1061953,3297966723,CUST42626,6/18/2025 17:45,Withdrawal,9638.98,WBR005,West,UPI,Failed
WTX1061954,3372437443,CUST87700,10/22/2025 1:29,Withdrawal,17567.59,WBR022,West,ATM,Success
WTX1061955,5551596222,CUST96463,10/3/2025 10:52,Withdrawal,15962.59,WBR006,West,ATM,Success
WTX1061956,1836971176,CUST85827,10/6/2025 3:47,Deposit,9464.86,WBR001,West,RTGS,Success
WTX1061957,1982420192,CUST98644,4/27/2025 17:49,Withdrawal,11636.13,WBR014,West,UPI,Success
WTX1061958,2367420848,CUST38876,11/10/2025 4:35,Withdrawal,11214.41,WBR024,West,Branch,Success
WTX1061959,8222900463,CUST52055,3/27/2025 10:30,Transfer,3189.18,WBR014,West,IMPS,Failed
WTX1061960,2063257983,CUST17691,12/13/2025 1:29,Transfer,18805.2,WBR013,West,IMPS,Success
WTX1061961,9369554508,CUST58596,12/28/2025 4:59,Transfer,7622.78,WBR006,West,IMPS,Success
WTX1061962,6218245388,CUST31043,11/27/2025 4:03,Withdrawal,8119.85,WBR009,West,ATM,Failed
WTX1061963,8241899747,CUST49930,6/27/2025 8:32,Withdrawal,8212.43,WBR011,West,Branch,Success
WTX1061964,8914532778,CUST95403,6/11/2025 7:48,Transfer,7666.16,WBR019,West,Branch,Failed
WTX1061965,7766154188,CUST91273,4/21/2025 15:12,Withdrawal,19400.56,WBR009,West,Branch,Failed
WTX1061966,4405945026,CUST68063,7/7/2025 11:37,Withdrawal,10677.21,WBR014,West,ATM,Success
WTX1061967,6941218020,CUST57571,8/26/2025 19:08,Withdrawal,12037.53,WBR005,West,ATM,Failed
WTX1061968,8385999938,CUST96730,11/11/2025 21:48,Withdrawal,11754.67,WBR021,West,ATM,Failed
WTX1061969,3902208996,CUST56923,6/22/2025 8:58,Withdrawal,19799.66,WBR003,West,RTGS,Success
WTX1061970,9860103510,CUST26661,1/17/2025 22:20,Deposit,18958.69,WBR004,West,IMPS,Failed
WTX1061971,8523723530,CUST40542,11/28/2025 11:20,Withdrawal,6269.76,WBR025,West,RTGS,Success
WTX1061972,9792135483,CUST34356,5/28/2025 2:26,Deposit,1047.63,WBR019,West,ATM,Failed
WTX1061973,8782513868,CUST74833,5/4/2025 19:04,Transfer,16917.15,WBR017,West,Branch,Failed
WTX1061974,7394909550,CUST35777,8/22/2025 8:03,Withdrawal,4981.14,WBR020,West,IMPS,Success
WTX1061975,4834133637,CUST86505,4/2/2025 21:33,Deposit,15578.39,WBR011,West,RTGS,Success
WTX1061976,6034595137,CUST87159,12/8/2025 22:12,Transfer,10919.89,WBR022,West,NEFT,Failed
WTX1061977,3559335483,CUST18050,8/19/2025 1:58,Transfer,17300.07,WBR006,West,RTGS,Failed
WTX1061978,7843558164,CUST74886,4/8/2025 17:26,Deposit,12383.78,WBR007,West,IMPS,Failed
WTX1061979,7463675642,CUST72688,12/7/2025 13:21,Transfer,16071.09,WBR012,West,UPI,Success
WTX1061980,7908288351,CUST47603,5/13/2025 21:29,Deposit,17598.83,WBR009,West,NEFT,Failed
WTX1061981,7487659934,CUST12874,3/12/2025 21:01,Withdrawal,14048.44,WBR009,West,Branch,Failed
WTX1061982,7011475310,CUST46912,3/27/2025 10:49,Withdrawal,11916.64,WBR019,West,ATM,Success
WTX1061983,2619243509,CUST34002,6/6/2025 15:43,Deposit,3549.22,WBR024,West,NEFT,Failed
WTX1061984,1179626921,CUST63711,3/16/2025 0:46,Deposit,1509.95,WBR005,West,Branch,Success
WTX1061985,1501061883,CUST26552,12/8/2025 0:18,Transfer,13505.3,WBR008,West,ATM,Failed
WTX1061986,9585525983,CUST22324,12/25/2025 20:25,Withdrawal,8456.5,WBR024,West,ATM,Success
WTX1061987,1263580024,CUST82904,6/6/2025 10:39,Withdrawal,15265.64,WBR005,West,NEFT,Success
WTX1061988,5074111400,CUST58068,11/9/2025 20:28,Deposit,17318.9,WBR008,West,NEFT,Success
WTX1061989,9237867937,CUST14354,5/25/2025 2:14,Transfer,19028.78,WBR005,West,Branch,Failed
WTX1061990,3302517277,CUST93586,4/29/2025 4:08,Deposit,11028.81,WBR015,West,ATM,Failed
WTX1061991,8446235273,CUST95782,10/24/2025 12:16,Withdrawal,15968.66,WBR015,West,UPI,Success
WTX1061992,2743553365,CUST33007,8/2/2025 22:59,Transfer,18466.97,WBR023,West,RTGS,Failed
WTX1061993,5101862989,CUST28919,5/27/2025 23:43,Transfer,19767.87,WBR023,West,RTGS,Success
WTX1061994,6158250103,CUST25782,3/2/2025 6:23,Transfer,16893.39,WBR015,West,Branch,Failed
WTX1061995,8796565240,CUST69363,3/22/2025 12:52,Deposit,17022.85,WBR021,West,Branch,Failed
WTX1061996,7021294032,CUST61538,2/26/2025 23:40,Deposit,5243.9,WBR012,West,IMPS,Failed
WTX1061997,4025915408,CUST81875,9/10/2025 18:34,Transfer,17276.59,WBR008,West,ATM,Failed
WTX1061998,6969551545,CUST43335,10/19/2025 20:32,Withdrawal,11686.71,WBR016,West,RTGS,Success
WTX1061999,3456057957,CUST12751,3/31/2025 20:30,Transfer,11719.56,WBR021,West,NEFT,Success
WTX1062000,5278895728,CUST65125,7/25/2025 19:08,Deposit,11689.88,WBR020,West,Branch,Failed
WTX1062001,4909500002,CUST38066,9/13/2025 15:23,Deposit,18980.77,WBR002,West,UPI,Failed
WTX1062002,4841708989,CUST11060,1/3/2025 1:31,Transfer,7372.15,WBR018,West,ATM,Success
WTX1062003,2370238507,CUST30516,10/14/2025 12:09,Deposit,9534.31,WBR004,West,RTGS,Failed
WTX1062004,7143818172,CUST84298,2/1/2025 19:22,Transfer,400.13,WBR013,West,IMPS,Failed
WTX1062005,2325335231,CUST97410,2/20/2025 13:30,Withdrawal,1287.51,WBR021,West,RTGS,Success
WTX1062006,7313031128,CUST14534,10/31/2025 12:05,Withdrawal,5647.58,WBR001,West,ATM,Success
WTX1062007,3356818577,CUST13496,5/13/2025 1:38,Withdrawal,19705.39,WBR023,West,UPI,Success
WTX1062008,8631833721,CUST31274,12/11/2025 15:52,Withdrawal,194.82,WBR013,West,RTGS,Success
WTX1062009,1301951185,CUST49541,12/16/2025 4:15,Deposit,5647.95,WBR020,West,ATM,Success
WTX1062010,9305257804,CUST10347,8/12/2025 6:30,Transfer,9122.42,WBR009,West,Branch,Success
WTX1062011,5198463123,CUST84047,5/21/2025 16:44,Transfer,19819.82,WBR002,West,NEFT,Success
WTX1062012,1127201275,CUST44120,11/19/2025 0:46,Deposit,13773.61,WBR013,West,ATM,Success
WTX1062013,6955708147,CUST74200,3/17/2025 2:15,Withdrawal,5935.39,WBR005,West,Branch,Success
WTX1062014,5508252216,CUST17473,5/19/2025 13:12,Withdrawal,3582.32,WBR013,West,ATM,Success
WTX1062015,4915627551,CUST35022,6/25/2025 12:55,Transfer,11771.12,WBR018,West,ATM,Failed
WTX1062016,7976206368,CUST63949,10/20/2025 7:57,Deposit,4625.74,WBR025,West,Branch,Success
WTX1062017,5033303241,CUST90147,6/28/2025 14:22,Deposit,9275.72,WBR021,West,RTGS,Success
WTX1062018,4001223443,CUST18013,10/16/2025 10:35,Withdrawal,8158.85,WBR023,West,IMPS,Failed
WTX1062019,4127197053,CUST44128,7/28/2025 15:26,Transfer,19218.89,WBR010,West,RTGS,Failed
WTX1062020,2190986918,CUST64935,7/8/2025 6:29,Transfer,7835.23,WBR010,West,IMPS,Failed
WTX1062021,5409622381,CUST76107,5/26/2025 2:53,Deposit,19115.49,WBR003,West,RTGS,Success
WTX1062022,8557161198,CUST61657,10/6/2025 23:53,Withdrawal,16963.87,WBR009,West,RTGS,Failed
WTX1062023,5608575420,CUST65472,11/6/2025 2:41,Deposit,18917.93,WBR020,West,Branch,Failed
WTX1062024,9624037669,CUST23892,6/13/2025 6:05,Withdrawal,5298.38,WBR017,West,RTGS,Success
WTX1062025,6604950683,CUST56894,1/13/2025 5:35,Withdrawal,14720.71,WBR017,West,IMPS,Failed
WTX1062026,9478444568,CUST26827,2/21/2025 7:19,Withdrawal,19468.65,WBR021,West,ATM,Success
WTX1062027,4725593789,CUST44171,10/19/2025 14:54,Deposit,9987.26,WBR018,West,UPI,Success
WTX1062028,1780228871,CUST15861,8/10/2025 19:55,Deposit,12616.14,WBR010,West,ATM,Failed
